RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30
137,712,Cole County,County,MO,MO,Jefferson City,29,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130755,130709,130305,130547,131009,131718,132123,132381,133129,133740,135197,136870,137782,138861,138830,138429,136930,136266,136188,136010,135006,134538,134039,134926,135444,135363,134234,133142,132566,132225,131312,130721,130479,131853,132827,133119,132996,132589,133153,133794,135369,136770,138394,140060,141097,141402,141515,142557,142070,142113,141499,142778,143563,144037,144077,144309,144968,145796,146241,145824,145117,144230,144296,144686,145223,145648,145815,145978,146307,147020,148095,148935,149501,149783,150856,152324,154342,155785,156960,157371,157600,157917,158052,158513,159115,160325,161209,161820,161723,161494,160793,160260,159577,159207,159747,160414,161349,161077,161581,161943,163032,163956,165113,167724,170663,173364,174525,175509,177171,179449,181238,183079,184500,186815,190231,194411,197979,200234,202323,204541,207826,211588,214660,217357
2585,713,Umatilla County,County,OR,OR,Hermiston-Pendleton,41,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130042,129553,128886,127477,126142,125051,124160,123299,122423,121671,120918,120280,119669,119157,118642,118092,117644,117393,117095,116647,115917,115253,114574,113831,113200,112438,111597,110504,109838,109471,109417,109142,108986,108883,109024,109101,109245,109210,109290,109172,109227,109477,109986,110530,110941,111422,112079,112888,113928,114953,116028,116877,117842,118788,119812,120813,121734,122743,123685,125057,126262,127465,128316,129260,130216,131113,132028,132759,133506,134177,135026,135798,136686,137684,138899,140215,141496,142772,144081,145330,146559,147729,148969,150290,151421,152608,153848,155331,156777,158167,159542,160883,162187,163438,164639,165895,167127,168509,169966,171492,172922,173984,174848,175641,176580,177599,178623,179678,180840,182098,183405,184668,185697,186406,187061,187684,188475,189236,190048,190743,191354,192096,192849,193759,194301,194723,194137,194227,194909,196405,198217,199813,201114,201974,202181,202170,202293,203472,205320,207613,209166,210627,211919,214015,217019,219883,222746,228719,,247102,253971,257799,261006,263814,268008,273970,280570,285248,288242,291035
3237,714,Cape Girardeau County,County,MO,MO,Cape Girardeau,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139734,139710,139728,139240,138494,137596,136932,136264,135487,134928,134422,134256,134265,134588,134964,135116,135135,135058,134950,134743,134216,133567,132852,132384,131896,131645,131463,131539,131524,131800,132039,132534,132438,132429,132120,,126783,124328,,124624,124646,124672,124792,124923,124954,124714,124438,124371,124678,125097,125416,125584,125608,125589,125627,125691,125766,125950,126190,126581,127056,127668,128292,128901,129481,130080,130573,131096,131683,132336,132876,133362,133805,134453,135096,135829,136495,137097,137643,138098,138560,139092,139592,140178,140718,141506,142166,142842,143479,144119,144704,145199,145683,146221,146786,147521,148257,148898,149579,150280,151015,151686,152338,,152600,153150,153522,153139,152558,153059,153648,154156,154927,155506,155593,155479,155115,155628,155706,156177,156375,157010,157607,158029,160691,163248,166093,,171839,172377,,168880,167734,165872,164152,163914,164276,164763,164574,166284,167783,170687,172252,173944,175663,177479,179216,180993,182417,184699,186930,190825,194172,198429,201246,203822,205638,208327,211876
1861,715,Liberty County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101516,101527,101154,100130,98920,98543,98761,98963,98916,99109,99384,99376,99131,98972,98638,97858,97040,96922,97252,97383,97289,97337,97491,97396,97087,96893,96456,95694,94929,94832,95117,95430,95616,96061,96532,96785,96795,96742,96546,96137,95829,95980,96496,97026,97477,98062,98678,99306,99810,100266,100413,100291,100237,100693,101258,101858,102340,103222,104105,104829,105359,105953,106429,106711,106972,107394,107980,108404,109087,109801,110658,111103,111656,112131,112685,112991,113434,113921,114743,115416,116302,117053,118048,118732,119518,120201,121022,121691,122342,122905,123260,123691,124079,124714,125467,126361,127285,128013,128804,129581,130425,131198,132183,133213,134215,135137,136104,137011,137774,138516,139269,140162,140913,141816,142661,143574,144393,144905,145331,145686,146163,146762,147392,148056,148735,149350,150113,150007,150440,150694,151639,152051,152077,152100,152082,152346,152530,152695,152884,153306,153849,155090,156197,,161982,165446,167437,169714,171985,174434,176725,178959,180428,181499,185295,189265,194054,195690,197752
3243,716,Lynchburg City,County,VA,VA,Lynchburg,51,680,86814,87259,87674,88449,88962,89367,89710,90214,90706,91274,91604,92166,92648,93387,94044,94790,95461,96024,96553,96966,97359,97732,97980,98357,98702,99526,100353,101257,101890,102431,103008,103475,103934,104305,104559,104890,105180,105736,106230,106713,107265,107809,108443,,,,,101056,101141,101665,102142,102481,102787,103048,103185,103225,103188,103464,103629,104066,104789,105843,106798,107394,108023,109095,110327,112216,113768,115495,116816,118026,119374,120328,121212,121910,123164,124535,125921,127073,128405,129386,130306,131063,131992,132710,132747,132338,132290,132892,134401,135555,136533,137206,137811,138542,138186,137455,136366,135708,135104,134422,133518,132373,131509,130996,130703,130266,129730,129230,128767,128287,127642,126855,126057,125528,124870,124297,123629,123200,122759,122481,122380,122462,122402,122236,121859,121630,121392,121322,121023,120679,120090,119643,119261,119110,118916,118659,118411,118250,118300,118283,118176,118006,117836,117820,117879,118058,118063,117928,117779,117771,117899,118010,118133,118203,118276,118409,118678,118963,119124,119095,119045,119090,119224,119330,119437,119627,119937,120274,120672,120964,121035,120759,120571,120156,120399,120316,120535,120009,120138,120589,121913,122956,123382,123575,123472,124812,125775,127108,127300,127145,126980,126698,126700,126834,127763,128504,129366,129961,130997,131546,131952,132461,133245,133996,134882,135762,136579,136616,136440,136195,136513,136992,137506,137763,137536,138055,138321,139004,139229,140170,141062,141916,142329,142979,143747,144793,145616,146335,146962,148157,149227,150231,151086,151611,151854,150873,149990,149435,149877,150046,150056,149815,150691,152102,153916,155897,157754,160082,161429,163076,164067,165716,167964,170675,172894,174713,177232,179653,181946,185208,189317,193558,196871,199689,203022,205793
601,717,Lewis County,County,WA,WA,Centralia,53,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150193,150250,150176,149460,148158,147151,146300,145078,142967,140431,138822,137617,137210,136598,136531,136193,135862,135695,135979,135898,135369,134164,133728,133152,133170,132691,132154,131138,129936,128187,126841,125320,124257,122868,122139,121473,121229,120794,120711,120419,120299,120322,120514,120458,119956,119390,119294,119419,119781,120000,120396,120729,121265,122141,123151,123993,124338,124479,124739,125096,125640,126048,126538,127226,127989,128983,129947,130963,131699,132203,132645,133212,133859,134508,134975,135718,136674,137949,139026,140128,141028,141765,142371,143016,143813,144694,145497,146527,147678,149152,150442,151727,152856,153825,154758,155571,156584,157452,158501,159690,161172,162858,164700,,164290,163777,165226,166989,169147,170919,172461,173909,175660,177357,178544,180119,182131,184707,186671,188466,189419,190316,191156,192023,192949,194493,196408,198477,200078,201839,203742,205179,206558,207932,209588,210613,210926,211309,212236,214496,216776,219286,220666,222267,224946,230469,236643,242425,245734,248944,254288,262128,270705,278115,284381,,273356,266163,269531,272565,277265,284581,291492,296547,297720
1941,718,Natrona County,County,WY,WY,Casper,56,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189431,189019,188918,188647,188967,189263,189333,188996,188631,187570,186955,186425,186468,186207,186122,186505,188252,190169,192115,192909,193881,194777,195946,196766,198581,199970,201575,202154,202551,203047,203742,204485,205044,205692,206890,207962,207847,207532,207335,208479,209402,210415,211195,212075,212868,213590,214554,215419,216908,217953,219462,220288,220945,221410,221812,222540,222893,223215,223664,224133,224696,224883,224818,224836,224516,223987,223051,222022,220743,219380,218078,217017,216186,215375,214775,213884,213182,212469,211836,211198,208611,206226,204124,203953,204256,204613,205142,205573,205303,204678,204029,204498,205543,207054,208532,210366,212082,213582,214622,215230,215717,216466,217305,218387,219453,220355,220881,221142,222113,223592,225156,226555,227311,228292,228664,229284,229482,230319,231132,231746,232279,233026,233807,234003,233803,234175,234623,235866,237185,239525,241058,243014,244957,247752,251197,254345,257990,261313,265014,268437
292,719,Polk County,County,OR,OR,Salem,41,53,151689,151806,151976,152303,152597,152937,153217,153729,154218,154808,155426,156108,157143,158066,159020,159677,160297,160795,161217,161635,162064,162441,162965,163503,164177,164659,165089,165381,165846,166483,167193,167685,168072,168435,168955,169427,169952,170515,171160,171751,172293,172848,173527,174576,,174513,,174496,175345,176833,178513,179992,181750,183509,185273,186036,186545,187174,188561,190220,191767,194136,196701,199519,,195476,194178,196646,199164,200962,203346,206173,208996,211236,212688,214191,216142,218942,222388,225602,229069,232064,234936,237133,238991,240655,242141,244136,246315,248360,249734,250695,251363,251650,251355,250710,249899,249233,248608,248020,245894,243310,240360,238653,237121,235576,234032,232212,230307,228451,226426,224321,222063,219971,218038,216259,214804,213436,212238,210905,209670,208635,207901,207166,206340,205528,204429,203291,201979,201017,199897,198494,197186,195830,194487,192850,191771,191102,190687,190239,190099,190035,190035,189785,189613,189248,189265,189180,189241,189479,190016,190870,191620,192495,193390,194406,195604,196961,198484,199908,201427,202768,204154,205511,206902,208324,209639,211019,212406,213821,215229,216532,217713,218744,219776,220876,222007,223206,224471,225718,227256,228975,230991,,231177,231138,232754,234185,235519,236228,237243,238462,240034,241850,243571,246083,248412,250711,252818,254983,257123,258985,260034,261211,262004,263525,265138,267754,270299,272657,274577,276513,278400,280333,282265,284138,286126,288469,291316,294262,297055,299324,301409,305228,309337,313006,314831,316722,319052,321011,322536,324110,325688,327046,327513,327703,327197,327299,327487,329059,330693,332482,334221,335882,337919,339908,342187,344892,347755,351293,354666,358670,362210,366341,371205,377789,385316,394120,402853,411278,416929,422975,429019,436330,442538,448047,452434,457959
1643,720,Coryell County,County,TX,TX,Killeen-Temple,48,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133410,133094,133232,133206,133402,133235,133004,132671,132282,131933,131564,131286,131020,130750,130694,130724,130972,131029,131095,131033,130756,130364,129846,129488,129098,128672,128377,128183,128221,128296,128391,128158,127981,127870,128053,128054,127998,127923,127996,128118,128407,128702,129012,129311,129579,129903,130185,130536,130975,131392,131899,132400,133033,133637,134195,134685,135350,136135,136998,137706,138358,139002,139620,140236,140875,141619,142262,142973,143731,144660,145448,146143,146982,147986,148998,149780,150460,151151,151801,152495,153250,153999,154635,155215,155940,156777,157555,158238,158865,159501,160062,160626,161239,161703,162157,162670,163360,164069,164581,165235,165781,166256,166603,167062,167371,167670,167938,168544,169057,169595,170070,170593,171032,171414,171732,171774,171873,172107,172465,172845,173269,173741,174185,174580,175085,175590,176066,176676,177292,177852,178127,178316,178506,178147,177747,177365,177373,177389,177339,177260,177566,178308,,,187274,,176946,172149,169001,170331,173972,177799,183154,186791,190626,194855,199987,206899,213498,219262
1628,721,Clinton County,County,MI,MI,Lansing-East Lansing,26,37,120929,121054,121333,121795,122530,123176,123877,124438,125124,125831,126564,127379,128071,128642,129056,129570,130091,130612,131094,131606,132070,132596,133090,133597,134124,134684,135307,135779,136215,136575,137075,137611,138161,138556,138915,139304,139829,140272,140605,140881,141225,141646,142111,142781,,,,,149692,150118,150756,151311,151990,152295,152767,153353,153487,153321,153022,153313,154121,154978,155819,156311,156813,156948,157193,157486,158148,158849,159782,160852,161409,161561,161606,162058,162326,162362,162112,161831,161418,162317,163467,164400,163963,163077,161954,160647,159690,159378,159423,159984,160714,161339,161391,161172,160944,160305,159411,158473,157823,157186,156581,155579,154685,153550,152896,152216,151614,151035,150234,149347,147990,146813,145596,144450,143083,141772,140651,139859,139226,138868,138699,138864,138889,138860,138956,138733,138371,137569,136949,136392,135644,135024,134357,134093,133989,134017,134155,134512,134641,134678,134292,134066,133751,133674,133716,134062,134412,134869,135265,135737,136322,136993,137667,138400,139181,140092,141058,142075,143070,143923,144682,145431,146249,146991,147665,148397,149315,150305,151469,152662,154003,155141,156211,157113,157788,158306,158790,159378,159989,160674,161422,162283,163039,163618,164100,164629,165333,166025,166664,167220,167930,168650,169359,170058,169735,169662,170454,171820,173763,174213,175039,175042,175669,176498,177576,178462,179283,179803,180171,180382,180578,183063,185775,188826,187389,186318,185439,187269,188763,190308,191552,193078,193761,194594,194998,195655,196223,196783,197373,198021,198951,200132,201141,201686,202140,203099,203847,204753,205363,206932,208461,209729,211193,212321,213674,214353,215850,217555,220067,222962,225910,227959,229235,231586,234242,237338,239601,242301,244766,246562,248221,249708,252064,254528,254590,254760
2123,722,Anderson County,County,TN,TN,Knoxville,47,1,94542,94694,94757,94882,94889,94844,94915,95212,95579,95842,96080,96494,97185,97629,97950,98064,98241,98406,98580,98922,99250,99524,99545,99601,99713,100063,100338,100478,100621,100881,101315,101701,101962,102152,102269,102437,102678,103077,103515,103861,104024,104192,,102744,102107,102497,102945,103331,103858,104475,104979,105201,105354,105543,105973,106580,107210,107541,107781,109239,110975,112698,113539,114349,115124,115521,115937,116371,116961,117631,118192,118928,119574,120549,121330,122475,123410,125007,126425,127989,128855,129570,130223,131029,132046,133083,133533,133857,133890,134040,134064,134174,134376,134375,134365,134068,133419,131613,130241,129096,129111,129059,128966,128748,128537,128382,128259,128011,127687,127553,127524,127473,127123,126623,126045,125421,124740,124109,123604,123222,122945,122792,122852,123061,123304,123536,123825,124002,124024,123735,123298,122748,122267,121845,121514,121265,121106,121050,121770,122873,123812,123605,123237,122803,122941,122891,122625,122856,122751,123242,122964,122704,121958,121467,121267,121605,122147,122043,121972,120993,120498,119836,119538,119722,120758,122038,123390,123767,123558,123108,123240,124070,124963,124915,124844,124557,124360,123743,122793,122165,121476,120796,120208,120103,120816,121152,121813,122110,122924,124036,125452,127363,128926,130068,129943,129704,129282,130376,131129,130792,129528,128004,127923,127769,129133,130501,132559,133292,134298,134602,133844,134397,135141,137852,138486,139505,139218,139982,140658,141887,142691,143455,143947,144092,144000,144527,145265,145715,146110,147289,149196,151672,153576,155571,157208,158602,159606,160063,160930,160501,161140,161707,162996,163793,165068,166218,167370,168461,170393,172840,176209,179763,182794,184618,187177,190204,193667,196472,200683,205898,213030,219421,225914,231785,238393,244974,247828,249409
2118,723,Allegany County,County,MD,MD,Cumberland,24,1,49273,49282,49373,49527,49772,50028,50303,50563,50697,50858,51055,51321,51737,52175,52614,52915,53235,53628,54053,54287,54471,54570,54867,55157,55603,56189,56819,57456,57916,58400,58802,59042,59248,59380,59661,59887,60242,60690,61205,61632,62028,62432,62808,63070,63255,63499,63699,64013,64395,65084,65335,65790,65919,66770,67297,67915,67941,68027,68071,68402,69036,69672,70491,71094,71915,72732,73363,74088,75182,76475,77601,78815,79781,81089,82225,83873,84780,85177,85505,86379,87582,88645,90063,91145,92295,92643,93031,93115,93714,94336,93885,93088,92245,92357,93015,93614,94262,94106,93702,92902,92074,91085,90077,89134,88312,87757,86926,86073,85149,84462,83774,83080,82402,81712,80892,80075,79407,78925,78482,78022,77647,77366,77219,77025,76884,76665,76564,76455,76225,75938,75447,75043,74619,74322,74123,73912,73784,73753,74196,,,,,,82177,81602,83012,82389,81334,80921,80229,79729,79579,79760,79387,79011,77814,77436,78170,79299,80398,80314,82063,83647,83629,81497,80067,79751,79825,79540,79455,79478,80022,82162,84289,86730,87863,89765,92735,96039,97335,96901,95209,94289,91846,87726,83864,81576,80042,78419,76088,76874,78164,80203,80873,81843,82931,85569,86317,86245,85415,86197,87119,86979,86847,86574,86165,85863,86849,87361,87473,87725,88435,89039,88511,88336,88723,88752,88563,87531,86752,85715,85388,84551,84455,84235,85053,86001,87448,88819,90215,91421,92027,91722,90894,90559,91322,91821,92583,91785,91359,90502,90318,89400,88746,88909,89236,89407,89290,89907,90994,92083,93293,94250,97618,100224,102785,102934,103527,103868,104873,106859,109472,111337,112278,112707,114590,117539
1710,724,Forrest County,County,MS,MS,Hattiesburg,28,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106983,107282,107415,107439,107251,107080,107099,106996,106936,106651,106265,105856,105946,106193,106208,105905,105570,105439,105178,105050,105006,105421,105612,105758,105466,105367,105400,105535,105634,105560,105626,105874,105866,105980,105982,106360,106783,107237,107692,108074,108197,108301,108435,108889,109348,109636,109796,109874,109949,110031,110078,110149,110334,110534,110785,111109,111549,112034,112169,112194,112161,112332,112543,112565,112723,112833,113261,113724,114324,114906,115223,115444,115647,116096,116719,117355,117677,117766,117777,118016,118374,118691,118950,119253,119596,120104,120647,121240,121753,122137,122243,122391,122465,122817,123489,124194,124773,124831,124866,124907,125259,125521,125836,125630,125687,125862,126569,127270,128670,130255,131918,132782,133441,133975,134878,135821,136797,137505,138066,140775,143544,147011,148300,149650
1755,725,Hancock County,County,OH,OH,Findlay,39,63,103035,103367,103621,104027,104481,104984,105706,106214,106791,107054,107363,107428,107639,107699,107800,107578,107586,107568,107959,108182,108538,108810,109131,109387,109593,109829,110024,110198,110251,110322,110343,110520,110651,110953,111228,111586,111756,111985,112180,112646,113147,113510,113803,114405,115370,116194,116575,116770,117073,117335,117663,118072,118436,118683,118720,119084,119304,119799,120047,120469,120824,121156,121284,121389,121537,121783,121829,121897,122137,122349,122588,122681,122601,122592,122797,123454,123785,123961,123977,124167,124312,125017,125541,126171,126184,126473,126435,126328,125723,125077,124304,123515,122507,121769,120645,119193,117971,117147,,120173,121640,121340,121538,121800,121945,121259,121416,121738,122465,122322,121928,121338,121065,119978,119250,118346,118359,118133,117973,118092,117847,117436,116796,116279,115484,114738,114302,114125,113803,113446,113095,112633,112116,111561,111089,109620,108413,107444,107307,107798,108416,108618,107977,107106,106903,106412,106588,106777,,112765,114283,113076,112121,113123,114326,115241,115566,115945,114961,115564,114592,115158,114734,115581,116688,116898,116785,116685,116839,117517,117837,118078,118141,118415,119020,119264,119417,119001,118883,118735,118676,119229,119441,120226,121088,122493,122644,122288,121035,120139,118806,118619,117173,115447,113497,113618,114571,115448,116848,118708,120682,122891,124987,127022,127670,128671,129246,130482,131428,132273,132865,132576,132551,132229,132326,132553,133638,134879,136657,137737,138706,139355,139790,139987,139809,140526,140848,141162,141311,141829,142937,143592,144765,145735,146877,147631,148355,148723,149295,150066,151445,152941,154601,155205,156061,156727,158770,160246,161639,162243,163742,164813,166685,167740,169369,170170,170549,171194,172062,173926,175179,177075,178729,180658,182693,184441,186410,188028
