id,Geographic Area Name,Household median income
0500000US55129,"Washburn County, Wisconsin",51711
0500000US55131,"Washington County, Wisconsin",80839
0500000US55133,"Waukesha County, Wisconsin",88985
0500000US55135,"Waupaca County, Wisconsin",60106
0500000US55137,"Waushara County, Wisconsin",54320
0500000US55139,"Winnebago County, Wisconsin",59947
0500000US55141,"Wood County, Wisconsin",55684
0500000US56001,"Albany County, Wyoming",51362
0500000US56003,"Big Horn County, Wyoming",51237
0500000US56005,"Campbell County, Wyoming",80887
0500000US56007,"Carbon County, Wyoming",62423
0500000US56009,"Converse County, Wyoming",73806
0500000US56011,"Crook County, Wyoming",66898
0500000US56013,"Fremont County, Wyoming",54291
0500000US56015,"Goshen County, Wyoming",55955
0500000US56017,"Hot Springs County, Wyoming",53398
0500000US56019,"Johnson County, Wyoming",56565
0500000US56021,"Laramie County, Wyoming",69369
0500000US56023,"Lincoln County, Wyoming",71898
0500000US56025,"Natrona County, Wyoming",62168
0500000US56027,"Niobrara County, Wyoming",46111
0500000US56029,"Park County, Wyoming",63684
0500000US56031,"Platte County, Wyoming",57784
0500000US56033,"Sheridan County, Wyoming",59380
0500000US56035,"Sublette County, Wyoming",78655
0500000US56037,"Sweetwater County, Wyoming",73384
0500000US56039,"Teton County, Wyoming",87053
0500000US56041,"Uinta County, Wyoming",72458
0500000US56043,"Washakie County, Wyoming",57306
0500000US56045,"Weston County, Wyoming",53333
0500000US72001,"Adjuntas Municipio, Puerto Rico",14253
0500000US72003,"Aguada Municipio, Puerto Rico",16802
0500000US72005,"Aguadilla Municipio, Puerto Rico",16065
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",20190
0500000US72009,"Aibonito Municipio, Puerto Rico",20631
0500000US72011,"Añasco Municipio, Puerto Rico",20167
0500000US72013,"Arecibo Municipio, Puerto Rico",19266
0500000US72015,"Arroyo Municipio, Puerto Rico",16206
0500000US72017,"Barceloneta Municipio, Puerto Rico",17815
0500000US72019,"Barranquitas Municipio, Puerto Rico",18924
0500000US72021,"Bayamón Municipio, Puerto Rico",26853
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",17261
0500000US72025,"Caguas Municipio, Puerto Rico",25823
0500000US72027,"Camuy Municipio, Puerto Rico",18571
0500000US72029,"Canóvanas Municipio, Puerto Rico",21614
0500000US72031,"Carolina Municipio, Puerto Rico",29398
0500000US72033,"Cataño Municipio, Puerto Rico",18647
0500000US72035,"Cayey Municipio, Puerto Rico",23104
0500000US72037,"Ceiba Municipio, Puerto Rico",19092
0500000US72039,"Ciales Municipio, Puerto Rico",17783
0500000US72041,"Cidra Municipio, Puerto Rico",20664
0500000US72043,"Coamo Municipio, Puerto Rico",18319
0500000US72045,"Comerío Municipio, Puerto Rico",14297
0500000US72047,"Corozal Municipio, Puerto Rico",16933
0500000US72049,"Culebra Municipio, Puerto Rico",25658
0500000US72051,"Dorado Municipio, Puerto Rico",29852
0500000US72053,"Fajardo Municipio, Puerto Rico",19957
0500000US72054,"Florida Municipio, Puerto Rico",20221
0500000US72055,"Guánica Municipio, Puerto Rico",12283
0500000US72057,"Guayama Municipio, Puerto Rico",17319
0500000US72059,"Guayanilla Municipio, Puerto Rico",17796
0500000US72061,"Guaynabo Municipio, Puerto Rico",36073
0500000US72063,"Gurabo Municipio, Puerto Rico",35367
0500000US72065,"Hatillo Municipio, Puerto Rico",18998
0500000US72067,"Hormigueros Municipio, Puerto Rico",19848
0500000US72069,"Humacao Municipio, Puerto Rico",21802
0500000US72071,"Isabela Municipio, Puerto Rico",16996
0500000US72073,"Jayuya Municipio, Puerto Rico",16003
0500000US72075,"Juana Díaz Municipio, Puerto Rico",20889
0500000US72077,"Juncos Municipio, Puerto Rico",20350
0500000US72079,"Lajas Municipio, Puerto Rico",14439
0500000US72081,"Lares Municipio, Puerto Rico",16841
0500000US72083,"Las Marías Municipio, Puerto Rico",14765
0500000US72085,"Las Piedras Municipio, Puerto Rico",22848
0500000US72087,"Loíza Municipio, Puerto Rico",17363
0500000US72089,"Luquillo Municipio, Puerto Rico",21805
0500000US72091,"Manatí Municipio, Puerto Rico",18885
0500000US72093,"Maricao Municipio, Puerto Rico",15387
0500000US72095,"Maunabo Municipio, Puerto Rico",20561
0500000US72097,"Mayagüez Municipio, Puerto Rico",14761
0500000US72099,"Moca Municipio, Puerto Rico",16033
0500000US72101,"Morovis Municipio, Puerto Rico",21191
0500000US72103,"Naguabo Municipio, Puerto Rico",19224
0500000US72105,"Naranjito Municipio, Puerto Rico",18778
0500000US72107,"Orocovis Municipio, Puerto Rico",15805
0500000US72109,"Patillas Municipio, Puerto Rico",17138
0500000US72111,"Peñuelas Municipio, Puerto Rico",17313
0500000US72113,"Ponce Municipio, Puerto Rico",17263
0500000US72115,"Quebradillas Municipio, Puerto Rico",17425
0500000US72117,"Rincón Municipio, Puerto Rico",20145
0500000US72119,"Río Grande Municipio, Puerto Rico",23738
0500000US72121,"Sabana Grande Municipio, Puerto Rico",18290
0500000US72123,"Salinas Municipio, Puerto Rico",17694
0500000US72125,"San Germán Municipio, Puerto Rico",16561
0500000US72127,"San Juan Municipio, Puerto Rico",23642
0500000US72129,"San Lorenzo Municipio, Puerto Rico",19385
0500000US72131,"San Sebastián Municipio, Puerto Rico",15995
0500000US72133,"Santa Isabel Municipio, Puerto Rico",20000
0500000US72135,"Toa Alta Municipio, Puerto Rico",27626
0500000US72137,"Toa Baja Municipio, Puerto Rico",25090
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",32611
0500000US72141,"Utuado Municipio, Puerto Rico",15021
0500000US72143,"Vega Alta Municipio, Puerto Rico",20809
0500000US72145,"Vega Baja Municipio, Puerto Rico",20126
0500000US72147,"Vieques Municipio, Puerto Rico",14040
0500000US72149,"Villalba Municipio, Puerto Rico",19355
0500000US72151,"Yabucoa Municipio, Puerto Rico",16828
0500000US72153,"Yauco Municipio, Puerto Rico",14813
0400000US01,Alabama,52035
0400000US02,Alaska,77790
0400000US04,Arizona,61529
0400000US05,Arkansas,49475
0400000US06,California,78672
0400000US08,Colorado,75231
0400000US09,Connecticut,79855
0400000US10,Delaware,69110
0400000US12,Florida,57703
0400000US13,Georgia,61224
0400000US15,Hawaii,83173
0400000US16,Idaho,58915
0400000US17,Illinois,68428
0400000US18,Indiana,58235
0400000US19,Iowa,61836
0400000US20,Kansas,61091
0400000US21,Kentucky,52238
0400000US22,Louisiana,50800
0400000US23,Maine,59489
0400000US24,Maryland,87063
0400000US25,Massachusetts,84385
0400000US26,Michigan,59234
0400000US27,Minnesota,73382
0400000US28,Mississippi,46511
0400000US29,Missouri,57290
0400000US30,Montana,56539
0400000US31,Nebraska,63015
0400000US32,Nevada,62043
0400000US33,New Hampshire,77923
0400000US34,New Jersey,85245
0400000US35,New Mexico,51243
0400000US36,New York,71117
0400000US37,North Carolina,56642
0400000US38,North Dakota,65315
0400000US39,Ohio,58116
0400000US40,Oklahoma,53840
0400000US41,Oregon,65667
0400000US42,Pennsylvania,63627
0400000US44,Rhode Island,70305
0400000US45,South Carolina,54864
0400000US46,South Dakota,59896
0400000US47,Tennessee,54833
0400000US48,Texas,63826
0400000US49,Utah,74197
0400000US50,Vermont,63477
0400000US51,Virginia,76398
0400000US53,Washington,77006
0400000US54,West Virginia,48037
0400000US55,Wisconsin,63293
0400000US56,Wyoming,65304
0400000US72,Puerto Rico,21058
